row ID,row m/z,row retention time,26C sample 1.mzML Peak status,26C sample 1.mzML Peak name,26C sample 1.mzML Peak m/z,26C sample 1.mzML Peak RT,
287,169.12673950195312,4.123753333333333,DETECTED,169.127 m/z @4.1 [26C sample 1.mzML],169.12673950195312,4.123753333333333,
288,169.94956970214844,29.79024666666667,DETECTED,169.950 m/z @29.8 [26C sample 1.mzML],169.94956970214844,29.79024666666667,
289,170.0580291748047,10.894578333333333,DETECTED,170.058 m/z @10.9 [26C sample 1.mzML],170.0580291748047,10.894578333333333,
290,170.0814971923828,10.286255,DETECTED,170.081 m/z @10.3 [26C sample 1.mzML],170.0814971923828,10.286255,
291,170.09280395507812,10.075086666666666,DETECTED,170.093 m/z @10.1 [26C sample 1.mzML],170.09280395507812,10.075086666666666,
292,170.11753845214844,4.036413333333333,DETECTED,170.118 m/z @4.0 [26C sample 1.mzML],170.11753845214844,4.036413333333333,
293,170.9505615234375,29.981078333333336,DETECTED,170.951 m/z @30.0 [26C sample 1.mzML],170.9505615234375,29.981078333333336,
294,171.00588989257812,12.251586666666666,DETECTED,171.006 m/z @12.3 [26C sample 1.mzML],171.00588989257812,12.251586666666666,
295,171.0291290283203,15.144588333333333,DETECTED,171.029 m/z @15.1 [26C sample 1.mzML],171.0291290283203,15.144588333333333,
296,171.07688903808594,11.374246666666666,DETECTED,171.077 m/z @11.4 [26C sample 1.mzML],171.07688903808594,11.374246666666666,
297,171.11367797851562,2.5904133333333332,DETECTED,171.114 m/z @2.6 [26C sample 1.mzML],171.11367797851562,2.5904133333333332,
298,171.1386260986328,2.8772533333333334,DETECTED,171.139 m/z @2.9 [26C sample 1.mzML],171.1386260986328,2.8772533333333334,
299,171.14962768554688,21.452080000000002,DETECTED,171.150 m/z @21.5 [26C sample 1.mzML],171.14962768554688,21.452080000000002,
300,172.06101989746094,10.987248333333334,DETECTED,172.061 m/z @11.0 [26C sample 1.mzML],172.06101989746094,10.987248333333334,
301,172.1160430908203,39.98974666666666,DETECTED,172.116 m/z @40.0 [26C sample 1.mzML],172.1160430908203,39.98974666666666,
302,172.13352966308594,3.323745,DETECTED,172.134 m/z @3.3 [26C sample 1.mzML],172.13352966308594,3.323745,
303,172.15272521972656,39.44891333333333,DETECTED,172.153 m/z @39.4 [26C sample 1.mzML],172.15272521972656,39.44891333333333,
304,172.17022705078125,3.1075233333333334,DETECTED,172.170 m/z @3.1 [26C sample 1.mzML],172.17022705078125,3.1075233333333334,
305,173.0214080810547,11.939580000000001,DETECTED,173.021 m/z @11.9 [26C sample 1.mzML],173.0214080810547,11.939580000000001,
